category,pearson,data1_ratio,data2_ratio,Data Count,category1,new category,Apearson,Adata1_ratio,Adata2_ratio
38:54D-17,0.18386356702155,0.00119010532723883,0.00121282598627028,79964,D-17,D-17,0.615952252880116,0.0117273712761772,0.0115726212511565
39:55D-17,0.0214754683950951,6.92250545687419e-05,6.82107003136018e-05,79964,D-17,D-17,0.615952252880116,0.0117273712761772,0.0115726212511565
40:56D-17,-4.39434656969238e-05,1.02957414277683e-05,7.91409602723497e-06,79964,D-17,D-17,0.615952252880116,0.0117273712761772,0.0115726212511565
12:35D-24,0.9481671592653,7.15309844811748e-05,6.87629107463873e-05,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
11:34D-24,0.934272885942877,2.20391354148395e-05,2.56289572387364e-05,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
12:38D-27,0.858211200393792,0.000128099778499186,0.00012213808297987,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
10:37D-28,0.852907107086083,0.000146701737924415,0.000151392139413565,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
18:36D-19,0.812603194077331,0.000410217486653193,0.00040627446604187,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
20:40D-21,0.801931906098774,0.000242990830507129,0.000236238348781891,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
17:40D-24,0.793381759684608,0.000163879367889007,0.000155090206679721,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
14:34D-21,0.790932265290936,4.21007969273269e-05,4.10213275113252e-05,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
18:41D-24,0.781751039473552,0.000215912658667549,0.000212390128790651,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
11:39D-29,0.779895310535852,5.12985763634697e-05,5.46284431489641e-05,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
17:34D-18,0.77557621655187,7.23777816307011e-05,7.56131548123458e-05,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
13:36D-24,0.765974546243979,0.000151932332106113,0.000156000397020994,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
21:44D-24,0.758345595407606,0.000249403682860328,0.000242837504493554,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
21:38D-18,0.753189773517817,0.000471454175844447,0.000455507598571418,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
33:56D-24,0.753145645290232,0.000161314473448754,0.00016252907610022,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
20:37D-18,0.75153318517679,0.000926587482510156,0.000915085343739417,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
21:40D-20,0.751248370600611,0.000200871044827554,0.000202863962845744,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
18:38D-21,0.746381857875865,0.000315994403567888,0.000320722432709435,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
24:41D-18,0.742155951689666,0.000572819678535607,0.000548738294902592,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
19:36D-18,0.741314597522322,0.000471306198693273,0.000466505155675886,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
18:35D-18,0.737530335526686,0.000214740361857927,0.000190242634226346,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
13:41D-29,0.732885618148709,9.3122728440533e-05,8.53151260894297e-05,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
13:37D-25,0.725635169930439,0.000226244524525054,0.000226809588296074,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
23:40D-18,0.706867072568288,0.000369854945632408,0.00036157944539531,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
9:35D-27,0.705238386931515,3.56697963548704e-05,3.41339049085252e-05,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
20:38D-19,0.704586796143947,0.000364467852690286,0.000351961627587114,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
22:39D-18,0.702133008197115,0.000368888495286948,0.000350844731928767,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
13:39D-27,0.69727663395293,9.63884546923515e-05,9.94138616155923e-05,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
16:39D-24,0.693896330679044,0.000180342327763885,0.000172497167855312,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
33:50D-18,0.693751784788466,0.000393852246474078,0.000376859053573762,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
13:34D-22,0.683740576741288,2.7456364093816e-05,2.5403069951835e-05,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
16:36D-21,0.677216119753207,0.000316630382701126,0.000321553019338483,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
25:42D-18,0.671145029005214,0.000563107811866868,0.00055299740574803,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
14:37D-24,0.670274414198152,0.000362391316156931,0.000357120843255214,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
24:47D-24,0.656732108170595,0.000282379791389743,0.000281183208673853,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
21:41D-21,0.654894887665347,0.00032138099337374,0.000320517234606619,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
14:40D-27,0.650345456518679,9.95997783874348e-05,0.000101224046087133,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
15:41D-27,0.639140836661276,0.000160318807752556,0.000155557361431208,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
23:43D-21,0.637898064627398,0.000345323626322923,0.000345297564414671,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
19:39D-21,0.634734698720451,0.000240743381123719,0.000232138260166643,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
27:44D-18,0.634663479710465,0.000863409735991696,0.000872005041229758,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
15:38D-24,0.629220818840916,0.000232841744590749,0.000232506676159951,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
17:37D-21,0.628607859930495,0.00067745420843962,0.000682588307423363,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
30:50D-21,0.627176633848731,0.000447827860984241,0.000440206275369123,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
19:38D-20,0.622387131680466,0.000282437969903614,0.000276526758087316,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
29:46D-18,0.617817693114464,0.000823376334475571,0.000815567669607307,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
22:42D-21,0.616585516388868,0.000315264719920312,0.000314235233324883,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
D30+,0.601903205044218,0.0181708677212196,0.0177989655644364,79964,D30+,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
19:37D-19,0.600246463267297,0.000753309907486092,0.000764686598182581,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
24:44D-21,0.598807731832733,0.00044079287725481,0.000435966943714103,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
23:41D-19,0.595921042094568,0.000394898112758017,0.000389423642024218,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
25:45D-21,0.595469281484539,0.00049631214138084,0.000501045325202877,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
32:49D-18,0.594548542021442,0.000422263005415756,0.000416169025000213,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
30:47D-18,0.593003117542991,0.000729263489235819,0.00071098105832949,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
34:51D-18,0.590478499979076,0.000372261850947375,0.000364340455150461,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
27:55D-29,0.590093054876086,0.000206328651179881,0.000202797844623075,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
21:39D-19,0.588634841149411,0.000276015607512961,0.000258045853083333,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
28:45D-18,0.58591891809723,0.000859562449010457,0.000858197982746693,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
13:38D-26,0.581829400257059,0.000115676282648041,0.000116269192145132,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
16:37D-22,0.5687122731071,0.000510414331797869,0.000522167405081262,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
35:58D-24,0.566950161553534,0.00013948642572237,0.000136317818380583,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
26:43D-18,0.563553588363341,0.000690046226761983,0.000680195650277874,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
18:37D-20,0.560945373571599,0.000681081371953734,0.000706310141322287,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
11:37D-27,0.559953578345517,0.000167289605943884,0.00016396377079019,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
21:43D-23,0.557615337670879,0.000206675103051651,0.000197462799336049,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
29:57D-29,0.554306162686856,0.000116599260175609,0.000112864993419286,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
20:43D-24,0.554207305489907,0.000214005042088653,0.000217477932375846,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
19:41D-23,0.553006179495075,0.000200444130499352,0.00020301255747113,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
15:36D-22,0.55133967526552,0.000238945622540245,0.000229686945465498,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
23:42D-20,0.549876246796292,0.000352323073778736,0.000353290180615181,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
17:38D-22,0.545388063952424,0.000234279534706565,0.000235999435526264,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
26:44D-19,0.544690477209029,0.000603318155196365,0.000598688681337773,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
14:38D-25,0.544635032779055,0.000165094690592681,0.000155082985229339,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
18:39D-22,0.544434772724842,0.000175387581059282,0.000176425640774876,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
26:46D-21,0.543288367629998,0.000539869309955704,0.000532578083936649,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
35:52D-18,0.54098621539132,0.000442309131732031,0.000447890234016824,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
22:41D-20,0.539890028566489,0.00032965041554242,0.000310532455699199,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
26:49D-24,0.527565517090035,0.00031048568440649,0.000311638731426797,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
27:45D-19,0.525690887579138,0.000695183368843816,0.000673548079148716,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
24:42D-19,0.519076190944279,0.000570209409973579,0.000571513348543744,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
28:51D-24,0.516603149709674,0.00034614367785733,0.000340540201028725,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
20:39D-20,0.515180177554734,0.000220150573862153,0.000203501946358675,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
11:36D-26,0.514939742497319,7.90991177051302e-05,7.4736493209567e-05,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
25:43D-19,0.510768647148036,0.000402118196822336,0.000387303907047068,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
19:40D-22,0.509485695669951,0.000157134992654461,0.000153755127923573,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
25:44D-20,0.504516340329351,0.000473154181605094,0.000452821465189157,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
17:41D-25,0.503239212151329,0.000152546043622045,0.000155673823127322,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
33:53D-21,0.502998515621463,0.000271639621604531,0.000280766974458029,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
24:43D-20,0.501783948719796,0.000373841622269572,0.000361191057341478,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
18:44D-27,0.499925533940509,0.000197293979928988,0.000184551400028158,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
26:45D-20,0.497846956719875,0.000577042401360986,0.000549034183532564,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
33:52D-20,0.49696963215146,0.000257846757147964,0.00025153812703648,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
22:40D-19,0.49681009751864,0.00023931202658855,0.000225071544816516,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
35:55D-21,0.496400475596499,0.000287676911652406,0.000286057665601473,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
18:40D-23,0.491177337460743,0.00014197460727402,0.000130273755781549,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
15:34D-20,0.490520723159715,4.27368260715218e-05,3.80278676891048e-05,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
16:38D-23,0.489024748988519,0.000218715764957737,0.000206617939289785,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
27:46D-20,0.487649531872923,0.000614306325357345,0.000615189630536147,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
10:38D-29,0.484950115775706,6.75696392173037e-05,6.69818719532794e-05,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
27:47D-21,0.482307537171216,0.000610609683072288,0.000586170669817837,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
26:52D-27,0.48105828420351,0.000254102564456689,0.000243100256553697,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
32:50D-19,0.479768006887924,0.000307285832102803,0.000306946015264689,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
28:46D-19,0.478348944358028,0.000703956514406578,0.000670640640566567,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
12:37D-26,0.47570569466708,0.000178320107650786,0.000170772232840847,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
6:34D-29,0.474058183550749,7.15040229388008e-06,8.84852651482083e-06,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
34:52D-19,0.474011298238211,0.000255744794613781,0.000267044662092106,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
32:52D-21,0.465372516477929,0.000281846109578186,0.000278515901422165,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
31:51D-21,0.465104124409639,0.000351176729233286,0.000333639612274632,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
31:48D-18,0.463254211288641,0.000531236171895461,0.000549769643692455,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
15:37D-23,0.459595359180381,0.000420710823333555,0.000413308161640304,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
33:51D-19,0.458065317203641,0.0002511342465177,0.000254873854381058,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
17:36D-20,0.454982674455317,0.000338527928768303,0.000340208438042658,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
28:48D-21,0.452336226759295,0.00056883700140678,0.000547892470109355,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
25:48D-24,0.450775522463682,0.00029052772926608,0.000294927724973988,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
27:50D-24,0.449112474529877,0.000349439603428331,0.000338302979549212,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
11:38D-28,0.446906148432768,7.61570907795223e-05,7.48017001835691e-05,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
36:53D-18,0.446858721015903,0.000551218331549843,0.000536778902762312,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
34:53D-20,0.446015919571145,0.000251700327346862,0.00024850359321501,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
17:39D-23,0.44240726109563,0.000153201611067924,0.000143195468556963,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
28:47D-20,0.438292418426822,0.000619650533779306,0.000624761688826499,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
35:53D-19,0.436251597826182,0.000344336230772605,0.000346628124141312,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
10:36D-27,0.436208213570714,7.6923731370651e-05,7.69751286032375e-05,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
29:52D-24,0.433814550687681,0.000342869197983274,0.000348659364461543,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
29:47D-19,0.425440220603292,0.000647719234131951,0.000642049793508173,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
20:41D-22,0.423802566536832,0.000211613719821693,0.000207986485094112,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
23:46D-24,0.418815233149763,0.00025279194217915,0.000253413604140908,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
35:54D-20,0.418142280669617,0.000330892319654313,0.000334237229358529,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
30:53D-24,0.417060412915583,0.000330151207698084,0.000334291385608841,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
27:53D-27,0.416467736031455,0.000329532217179596,0.00031938991830706,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
34:57D-24,0.414098159059599,0.000112944900303274,0.000118623011712279,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
9:36D-28,0.413478514740714,6.76718938090483e-05,6.51967847484232e-05,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
29:49D-21,0.411623426776094,0.000483587215670799,0.000482040584241895,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
34:54D-21,0.40961445763679,0.000280536018883337,0.00028123322955166,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
23:44D-22,0.407189037529501,0.000314462738887486,0.000302406681353271,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
13:35D-23,0.407160777821647,5.85173281893456e-05,5.65273915702491e-05,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
31:49D-19,0.407145969458578,0.00039737114493047,0.000396539003145083,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
17:35D-19,0.406855257494601,0.000150905163847863,0.000150347015682854,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
32:51D-20,0.39560227472548,0.000257382330993974,0.000257942704151272,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
22:45D-24,0.391298619571989,0.000248294817465875,0.000257154645290683,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
8:35D-28,0.388208978479678,2.4892113643145e-05,2.87685810644664e-05,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
29:48D-20,0.387634645103792,0.000541838553755853,0.000543476614388836,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
16:40D-25,0.386535431205338,0.000111047135763576,0.000106681137486406,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
26:47D-22,0.382622398377222,0.000400646693213162,0.000403230188130285,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
36:54D-19,0.378491556951632,0.000452212848536111,0.00045629613575771,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
30:49D-20,0.377580363251852,0.000454859162303558,0.000448228851759162,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
30:48D-19,0.37711725039256,0.000551672978995208,0.000551094637910355,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
31:50D-20,0.376667752901978,0.000344636785785261,0.000332367251334167,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
16:34D-19,0.376178014509347,4.30050781086565e-05,4.77538716049208e-05,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
14:41D-28,0.374012488911293,0.000116710346614043,0.000113931517695039,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
14:36D-23,0.36844702148196,0.000167976762139348,0.000164307943528111,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
27:51D-25,0.367752718347956,0.000272399865372448,0.000261285554389265,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
24:45D-22,0.360544149962287,0.00033164868919542,0.000316430854022046,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
23:45D-23,0.358550000941935,0.000270712041992704,0.000268857517360767,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
16:35D-20,0.357688227361037,0.000121875825159698,0.000126178460505614,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
21:42D-22,0.355870683906672,0.000302109665865197,0.000300840481042779,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
27:48D-22,0.355800058309141,0.000438275520886594,0.000421475235508279,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
25:46D-22,0.355342093611573,0.000356803067780098,0.000341022661581909,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
32:53D-22,0.353894391065993,0.000224596844488776,0.000228552000217784,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
15:35D-21,0.353483145839173,0.000114560429056465,0.000112279519095953,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
26:48D-23,0.350144517411816,0.000338175350874024,0.000326987877194535,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
28:50D-23,0.349967256390459,0.000360095814911097,0.000348199801553877,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
19:42D-24,0.348174462641872,0.00023175824176945,0.000221043381860534,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
32:55D-24,0.347788363898254,0.000213199856030681,0.000214673784233811,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
28:49D-22,0.346192540025456,0.000410984782536124,0.00040580614244683,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
27:49D-23,0.345633082347737,0.000341669678993589,0.000324909300193907,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
25:47D-23,0.345514139968093,0.000324447622843793,0.0003128061007353,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
16:42D-27,0.345209982621318,0.000165495031473817,0.000166309304898475,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
33:54D-22,0.340709370975822,0.000219929826335713,0.000226819398504566,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
22:44D-23,0.339162837524128,0.000246062444294183,0.000244646990320428,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
21:47D-27,0.334200458850159,0.000166677280724752,0.000171960164668627,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
37:54D-18,0.332990321330426,0.000650767754566301,0.000646229545880275,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
29:50D-22,0.329552490535474,0.00037719359842655,0.00038294813022257,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
36:55D-20,0.328393717225636,0.000378674170306076,0.000369905725596121,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
12:36D-25,0.327458316610528,9.20983498285821e-05,8.77988766037135e-05,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
14:39D-26,0.327376027015672,9.47517940639044e-05,9.39190393119642e-05,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
22:43D-22,0.326761339780761,0.000226351692426322,0.000213520986472401,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
16:41D-26,0.324997479362256,0.000147214247585095,0.000139678931761121,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
19:44D-26,0.324951851554717,0.000183148874408415,0.000178291079532341,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
24:46D-23,0.324088605708521,0.000285496806350723,0.000281673270657416,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
31:54D-24,0.322269451005373,0.000291669628121529,0.000291896314503068,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
32:58D-27,0.318160770624294,7.87433221415656e-05,8.2407380662638e-05,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
30:52D-23,0.316737316453052,0.00031874856006461,0.000312613346362375,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
29:51D-23,0.316437022198042,0.000332650117746206,0.000327811564921241,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
31:52D-22,0.314707586141737,0.000277724084444858,0.00027571689476932,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
23:49D-27,0.31177329634684,0.000166633540633475,0.000152119331683904,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
11:35D-25,0.311629596843017,3.3528689976291e-05,3.28456058699797e-05,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
28:52D-25,0.310508441829099,0.000306270713811173,0.000285883100506541,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
26:51D-26,0.30649406865123,0.000234416341383394,0.000226758011523642,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
17:42D-26,0.304001728209347,0.000152311006239377,0.000160216507867258,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
24:50D-27,0.302464031747726,0.000174634532720455,0.000177476473152324,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
36:56D-21,0.301182105634839,0.000261854622952435,0.000278284180708586,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
23:47D-25,0.300506028545708,0.000212224334458656,0.000207788303898936,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
